"data","url_lists","attendance","venue","year","win","lost","month","day","team","month_num","date"
"13. Apr 19, NYM (10-3) beat MIA, 7-6","/boxes/NYN/NYN201504190.shtml",41234,"Venue: Citi Field",2015,1,0,"Apr",19,"Mets",4,"04/19/2015"
"14. Apr 21, NYM (11-3) beat ATL, 7-1","/boxes/NYN/NYN201504210.shtml",21033,"Venue: Citi Field",2015,1,0,"Apr",21,"Mets",4,"04/21/2015"
"15. Apr 22, NYM (12-3) beat ATL, 3-2","/boxes/NYN/NYN201504220.shtml",20971,"Venue: Citi Field",2015,1,0,"Apr",22,"Mets",4,"04/22/2015"
"16. Apr 23, NYM (13-3) beat ATL, 6-3","/boxes/NYN/NYN201504230.shtml",23980,"Venue: Citi Field",2015,1,0,"Apr",23,"Mets",4,"04/23/2015"
"23. Apr 30, NYM (15-8) lost to WSN, 2-8","/boxes/NYN/NYN201504300.shtml",21689,"Venue: Citi Field",2015,0,1,"Apr",30,"Mets",4,"04/30/2015"
"24. May 1, NYM (16-8) beat WSN, 4-0","/boxes/NYN/NYN201505010.shtml",33178,"Venue: Citi Field",2015,1,0,"May",1,"Mets",5,"05/01/2015"
"25. May 2, NYM (16-9) lost to WSN, 0-1","/boxes/NYN/NYN201505020.shtml",39730,"Venue: Citi Field",2015,0,1,"May",2,"Mets",5,"05/02/2015"
"26. May 3, NYM (16-10) lost to WSN, 0-1","/boxes/NYN/NYN201505030.shtml",41048,"Venue: Citi Field",2015,0,1,"May",3,"Mets",5,"05/03/2015"
"27. May 5, NYM (17-10) beat BAL, 3-2","/boxes/NYN/NYN201505050.shtml",20534,"Venue: Citi Field",2015,1,0,"May",5,"Mets",5,"05/05/2015"
"28. May 6, NYM (18-10) beat BAL, 5-1","/boxes/NYN/NYN201505060.shtml",21667,"Venue: Citi Field",2015,1,0,"May",6,"Mets",5,"05/06/2015"
"36. May 15, NYM (20-16) lost to MIL, 0-7","/boxes/NYN/NYN201505150.shtml",27554,"Venue: Citi Field",2015,0,1,"May",15,"Mets",5,"05/15/2015"
"37. May 16, NYM (21-16) beat MIL, 14-1","/boxes/NYN/NYN201505160.shtml",30208,"Venue: Citi Field",2015,1,0,"May",16,"Mets",5,"05/16/2015"
"38. May 17, NYM (22-16) beat MIL, 5-1","/boxes/NYN/NYN201505170.shtml",32422,"Venue: Citi Field",2015,1,0,"May",17,"Mets",5,"05/17/2015"
"39. May 18, NYM (23-16) beat STL, 2-1","/boxes/NYN/NYN201505180.shtml",23338,"Venue: Citi Field",2015,1,0,"May",18,"Mets",5,"05/18/2015"
"40. May 19, NYM (23-17) lost to STL, 2-10","/boxes/NYN/NYN201505190.shtml",21157,"Venue: Citi Field",2015,0,1,"May",19,"Mets",5,"05/19/2015"
"41. May 20, NYM (23-18) lost to STL, 0-9","/boxes/NYN/NYN201505200.shtml",23726,"Venue: Citi Field",2015,0,1,"May",20,"Mets",5,"05/20/2015"
"42. May 21, NYM (24-18) beat STL, 5-0","/boxes/NYN/NYN201505210.shtml",32783,"Venue: Citi Field",2015,1,0,"May",21,"Mets",5,"05/21/2015"
"46. May 25, NYM (25-21) beat PHI, 6-3","/boxes/NYN/NYN201505250.shtml",30946,"Venue: Citi Field",2015,1,0,"May",25,"Mets",5,"05/25/2015"
"47. May 26, NYM (26-21) beat PHI, 5-4","/boxes/NYN/NYN201505260.shtml",21064,"Venue: Citi Field",2015,1,0,"May",26,"Mets",5,"05/26/2015"
"48. May 27, NYM (27-21) beat PHI, 7-0","/boxes/NYN/NYN201505270.shtml",24406,"Venue: Citi Field",2015,1,0,"May",27,"Mets",5,"05/27/2015"
"49. May 29, NYM (27-22) lost to MIA, 3-4","/boxes/NYN/NYN201505290.shtml",33880,"Venue: Citi Field",2015,0,1,"May",29,"Mets",5,"05/29/2015"
"50. May 30, NYM (27-23) lost to MIA, 5-9","/boxes/NYN/NYN201505300.shtml",39095,"Venue: Citi Field",2015,0,1,"May",30,"Mets",5,"05/30/2015"
"51. May 31, NYM (28-23) beat MIA, 4-3","/boxes/NYN/NYN201505310.shtml",28711,"Venue: Citi Field",2015,1,0,"May",31,"Mets",5,"05/31/2015"
"59. Jun 9, NYM (31-28) lost to SFG, 0-5","/boxes/NYN/NYN201506090.shtml",23155,"Venue: Citi Field",2015,0,1,"Jun",9,"Mets",6,"06/09/2015"
"60. Jun 10, NYM (31-29) lost to SFG, 5-8","/boxes/NYN/NYN201506100.shtml",24436,"Venue: Citi Field",2015,0,1,"Jun",10,"Mets",6,"06/10/2015"
"61. Jun 11, NYM (32-29) beat SFG, 5-4","/boxes/NYN/NYN201506110.shtml",25143,"Venue: Citi Field",2015,1,0,"Jun",11,"Mets",6,"06/11/2015"
"62. Jun 12, NYM (33-29) beat ATL, 5-3","/boxes/NYN/NYN201506120.shtml",32554,"Venue: Citi Field",2015,1,0,"Jun",12,"Mets",6,"06/12/2015"
"63. Jun 13, NYM (33-30) lost to ATL, 3-5","/boxes/NYN/NYN201506130.shtml",37734,"Venue: Citi Field",2015,0,1,"Jun",13,"Mets",6,"06/13/2015"
"64. Jun 14, NYM (34-30) beat ATL, 10-8","/boxes/NYN/NYN201506140.shtml",36340,"Venue: Citi Field",2015,1,0,"Jun",14,"Mets",6,"06/14/2015"
"65. Jun 15, NYM (35-30) beat TOR, 4-3","/boxes/NYN/NYN201506150.shtml",22172,"Venue: Citi Field",2015,1,0,"Jun",15,"Mets",6,"06/15/2015"
"66. Jun 16, NYM (36-30) beat TOR, 3-2","/boxes/NYN/NYN201506160.shtml",24522,"Venue: Citi Field",2015,1,0,"Jun",16,"Mets",6,"06/16/2015"
"75. Jun 26, NYM (38-37) beat CIN, 2-1","/boxes/NYN/NYN201506260.shtml",28109,"Venue: Citi Field",2015,1,0,"Jun",26,"Mets",6,"06/26/2015"
"76. Jun 27, NYM (39-37) beat CIN, 2-1","/boxes/NYN/NYN201506270.shtml",32531,"Venue: Citi Field",2015,1,0,"Jun",27,"Mets",6,"06/27/2015"
"77. Jun 28, NYM (40-37) beat CIN, 7-2","/boxes/NYN/NYN201506280.shtml",29640,"Venue: Citi Field",2015,1,0,"Jun",28,"Mets",6,"06/28/2015"
"78. Jun 30, NYM (40-38) lost to CHC, 0-1","/boxes/NYN/NYN201506300.shtml",27084,"Venue: Citi Field",2015,0,1,"Jun",30,"Mets",6,"06/30/2015"
"79. Jul 1, NYM (40-39) lost to CHC, 0-2","/boxes/NYN/NYN201507010.shtml",23906,"Venue: Citi Field",2015,0,1,"Jul",1,"Mets",7,"07/01/2015"
"80. Jul 2, NYM (40-40) lost to CHC, 1-6","/boxes/NYN/NYN201507020.shtml",27207,"Venue: Citi Field",2015,0,1,"Jul",2,"Mets",7,"07/02/2015"
"87. Jul 10, NYM (45-42) beat ARI, 4-2","/boxes/NYN/NYN201507100.shtml",28243,"Venue: Citi Field",2015,1,0,"Jul",10,"Mets",7,"07/10/2015"
"88. Jul 11, NYM (46-42) beat ARI, 4-2","/boxes/NYN/NYN201507110.shtml",36038,"Venue: Citi Field",2015,1,0,"Jul",11,"Mets",7,"07/11/2015"
"89. Jul 12, NYM (47-42) beat ARI, 5-3","/boxes/NYN/NYN201507120.shtml",28259,"Venue: Citi Field",2015,1,0,"Jul",12,"Mets",7,"07/12/2015"
"96. Jul 23, NYM (49-47) lost to LAD, 0-3","/boxes/NYN/NYN201507230.shtml",34222,"Venue: Citi Field",2015,0,1,"Jul",23,"Mets",7,"07/23/2015"
"97. Jul 24, NYM (49-48) lost to LAD, 2-7","/boxes/NYN/NYN201507240.shtml",36066,"Venue: Citi Field",2015,0,1,"Jul",24,"Mets",7,"07/24/2015"
"98. Jul 25, NYM (50-48) beat LAD, 15-2","/boxes/NYN/NYN201507250.shtml",39744,"Venue: Citi Field",2015,1,0,"Jul",25,"Mets",7,"07/25/2015"
"99. Jul 26, NYM (51-48) beat LAD, 3-2","/boxes/NYN/NYN201507260.shtml",36093,"Venue: Citi Field",2015,1,0,"Jul",26,"Mets",7,"07/26/2015"
"100. Jul 28, NYM (52-48) beat SDP, 4-0","/boxes/NYN/NYN201507280.shtml",26034,"Venue: Citi Field",2015,1,0,"Jul",28,"Mets",7,"07/28/2015"
"101. Jul 29, NYM (52-49) lost to SDP, 3-7","/boxes/NYN/NYN201507290.shtml",24804,"Venue: Citi Field",2015,0,1,"Jul",29,"Mets",7,"07/29/2015"
"102. Jul 30, NYM (52-50) lost to SDP, 7-8","/boxes/NYN/NYN201507300.shtml",35604,"Venue: Citi Field",2015,0,1,"Jul",30,"Mets",7,"07/30/2015"
"103. Jul 31, NYM (53-50) beat WSN, 2-1","/boxes/NYN/NYN201507310.shtml",36164,"Venue: Citi Field",2015,1,0,"Jul",31,"Mets",7,"07/31/2015"
"104. Aug 1, NYM (54-50) beat WSN, 3-2","/boxes/NYN/NYN201508010.shtml",42996,"Venue: Citi Field",2015,1,0,"Aug",1,"Mets",8,"08/01/2015"
"105. Aug 2, NYM (55-50) beat WSN, 5-2","/boxes/NYN/NYN201508020.shtml",35374,"Venue: Citi Field",2015,1,0,"Aug",2,"Mets",8,"08/02/2015"
"112. Aug 10, NYM (60-52) beat COL, 4-2","/boxes/NYN/NYN201508100.shtml",27194,"Venue: Citi Field",2015,1,0,"Aug",10,"Mets",8,"08/10/2015"
"113. Aug 11, NYM (61-52) beat COL, 4-0","/boxes/NYN/NYN201508110.shtml",25611,"Venue: Citi Field",2015,1,0,"Aug",11,"Mets",8,"08/11/2015"
"114. Aug 12, NYM (62-52) beat COL, 3-0","/boxes/NYN/NYN201508120.shtml",37175,"Venue: Citi Field",2015,1,0,"Aug",12,"Mets",8,"08/12/2015"
"115. Aug 13, NYM (63-52) beat COL, 12-3","/boxes/NYN/NYN201508130.shtml",36573,"Venue: Citi Field",2015,1,0,"Aug",13,"Mets",8,"08/13/2015"
"116. Aug 14, NYM (63-53) lost to PIT, 2-3","/boxes/NYN/NYN201508140.shtml",38495,"Venue: Citi Field",2015,0,1,"Aug",14,"Mets",8,"08/14/2015"
"117. Aug 15, NYM (63-54) lost to PIT, 3-5","/boxes/NYN/NYN201508150.shtml",38878,"Venue: Citi Field",2015,0,1,"Aug",15,"Mets",8,"08/15/2015"
"118. Aug 16, NYM (63-55) lost to PIT, 1-8","/boxes/NYN/NYN201508160.shtml",40250,"Venue: Citi Field",2015,0,1,"Aug",16,"Mets",8,"08/16/2015"
"128. Aug 28, NYM (71-57) lost to BOS, 4-6","/boxes/NYN/NYN201508280.shtml",39401,"Venue: Citi Field",2015,0,1,"Aug",28,"Mets",8,"08/28/2015"
"129. Aug 29, NYM (71-58) lost to BOS, 1-3","/boxes/NYN/NYN201508290.shtml",43255,"Venue: Citi Field",2015,0,1,"Aug",29,"Mets",8,"08/29/2015"
"130. Aug 30, NYM (72-58) beat BOS, 5-4","/boxes/NYN/NYN201508300.shtml",38938,"Venue: Citi Field",2015,1,0,"Aug",30,"Mets",8,"08/30/2015"
"131. Aug 31, NYM (73-58) beat PHI, 3-1","/boxes/NYN/NYN201508310.shtml",34233,"Venue: Citi Field",2015,1,0,"Aug",31,"Mets",8,"08/31/2015"
"132. Sep 1, NYM (73-59) lost to PHI, 8-14","/boxes/NYN/NYN201509010.shtml",30104,"Venue: Citi Field",2015,0,1,"Sep",1,"Mets",9,"09/01/2015"
"133. Sep 2, NYM (74-59) beat PHI, 9-4","/boxes/NYN/NYN201509020.shtml",32464,"Venue: Citi Field",2015,1,0,"Sep",2,"Mets",9,"09/02/2015"
"144. Sep 14, NYM (83-61) beat MIA, 4-3","/boxes/NYN/NYN201509140.shtml",27320,"Venue: Citi Field",2015,1,0,"Sep",14,"Mets",9,"09/14/2015"
"145. Sep 15, NYM (83-62) lost to MIA, 3-9","/boxes/NYN/NYN201509150.shtml",25633,"Venue: Citi Field",2015,0,1,"Sep",15,"Mets",9,"09/15/2015"
"146. Sep 16, NYM (83-63) lost to MIA, 0-6","/boxes/NYN/NYN201509160.shtml",25161,"Venue: Citi Field",2015,0,1,"Sep",16,"Mets",9,"09/16/2015"
"147. Sep 18, NYM (84-63) beat NYY, 5-1","/boxes/NYN/NYN201509180.shtml",43602,"Venue: Citi Field",2015,1,0,"Sep",18,"Mets",9,"09/18/2015"
"148. Sep 19, NYM (84-64) lost to NYY, 0-5","/boxes/NYN/NYN201509190.shtml",43630,"Venue: Citi Field",2015,0,1,"Sep",19,"Mets",9,"09/19/2015"
"149. Sep 20, NYM (84-65) lost to NYY, 2-11","/boxes/NYN/NYN201509200.shtml",43571,"Venue: Citi Field",2015,0,1,"Sep",20,"Mets",9,"09/20/2015"
"150. Sep 21, NYM (85-65) beat ATL, 4-0","/boxes/NYN/NYN201509210.shtml",26362,"Venue: Citi Field",2015,1,0,"Sep",21,"Mets",9,"09/21/2015"
"151. Sep 22, NYM (85-66) lost to ATL, 2-6","/boxes/NYN/NYN201509220.shtml",26227,"Venue: Citi Field",2015,0,1,"Sep",22,"Mets",9,"09/22/2015"
"152. Sep 23, NYM (85-67) lost to ATL, 3-6","/boxes/NYN/NYN201509230.shtml",28931,"Venue: Citi Field",2015,0,1,"Sep",23,"Mets",9,"09/23/2015"
"160. Oct 3, NYM (89-71) lost to WSN, 1-3","/boxes/NYN/NYN201510031.shtml",39465,"Venue: Citi Field",2015,0,1,"Oct",3,"Mets",10,"10/03/2015"
"161. Oct 3, NYM (89-72) lost to WSN, 0-2","/boxes/NYN/NYN201510032.shtml",41480,"Venue: Citi Field",2015,0,1,"Oct",3,"Mets",10,"10/03/2015"
"162. Oct 4, NYM (90-72) beat WSN, 1-0","/boxes/NYN/NYN201510040.shtml",41631,"Venue: Citi Field",2015,1,0,"Oct",4,"Mets",10,"10/04/2015"
"3. Apr 8, NYM (2-1) beat PHI, 7-2","/boxes/NYN/NYN201604080.shtml",44099,"Venue: Citi Field",2016,1,0,"Apr",8,"Mets",4,"04/08/2016"
"4. Apr 9, NYM (2-2) lost to PHI, 0-1","/boxes/NYN/NYN201604090.shtml",37083,"Venue: Citi Field",2016,0,1,"Apr",9,"Mets",4,"04/09/2016"
"5. Apr 10, NYM (2-3) lost to PHI, 2-5","/boxes/NYN/NYN201604100.shtml",37233,"Venue: Citi Field",2016,0,1,"Apr",10,"Mets",4,"04/10/2016"
"6. Apr 11, NYM (2-4) lost to MIA, 3-10","/boxes/NYN/NYN201604110.shtml",24318,"Venue: Citi Field",2016,0,1,"Apr",11,"Mets",4,"04/11/2016"
"7. Apr 12, NYM (2-5) lost to MIA, 1-2","/boxes/NYN/NYN201604120.shtml",28923,"Venue: Citi Field",2016,0,1,"Apr",12,"Mets",4,"04/12/2016"
"8. Apr 13, NYM (3-5) beat MIA, 2-1","/boxes/NYN/NYN201604130.shtml",22113,"Venue: Citi Field",2016,1,0,"Apr",13,"Mets",4,"04/13/2016"
"18. Apr 25, NYM (11-7) beat CIN, 5-3","/boxes/NYN/NYN201604250.shtml",30250,"Venue: Citi Field",2016,1,0,"Apr",25,"Mets",4,"04/25/2016"
"19. Apr 26, NYM (12-7) beat CIN, 4-3","/boxes/NYN/NYN201604260.shtml",26978,"Venue: Citi Field",2016,1,0,"Apr",26,"Mets",4,"04/26/2016"
"20. Apr 27, NYM (13-7) beat CIN, 5-2","/boxes/NYN/NYN201604270.shtml",31481,"Venue: Citi Field",2016,1,0,"Apr",27,"Mets",4,"04/27/2016"
"21. Apr 29, NYM (14-7) beat SFG, 13-1","/boxes/NYN/NYN201604290.shtml",39764,"Venue: Citi Field",2016,1,0,"Apr",29,"Mets",4,"04/29/2016"
"22. Apr 30, NYM (15-7) beat SFG, 6-5","/boxes/NYN/NYN201604300.shtml",44466,"Venue: Citi Field",2016,1,0,"Apr",30,"Mets",4,"04/30/2016"
"23. May 1, NYM (15-8) lost to SFG, 1-6","/boxes/NYN/NYN201605010.shtml",39077,"Venue: Citi Field",2016,0,1,"May",1,"Mets",5,"05/01/2016"
"24. May 2, NYM (16-8) beat ATL, 4-1","/boxes/NYN/NYN201605020.shtml",23847,"Venue: Citi Field",2016,1,0,"May",2,"Mets",5,"05/02/2016"
"25. May 3, NYM (16-9) lost to ATL, 0-3","/boxes/NYN/NYN201605030.shtml",27356,"Venue: Citi Field",2016,0,1,"May",3,"Mets",5,"05/03/2016"
"26. May 4, NYM (17-9) beat ATL, 8-0","/boxes/NYN/NYN201605040.shtml",31783,"Venue: Citi Field",2016,1,0,"May",4,"Mets",5,"05/04/2016"
"38. May 17, NYM (22-16) beat WSN, 2-0","/boxes/NYN/NYN201605170.shtml",36701,"Venue: Citi Field",2016,1,0,"May",17,"Mets",5,"05/17/2016"
"39. May 18, NYM (22-17) lost to WSN, 1-7","/boxes/NYN/NYN201605180.shtml",30100,"Venue: Citi Field",2016,0,1,"May",18,"Mets",5,"05/18/2016"
"40. May 19, NYM (22-18) lost to WSN, 1-9","/boxes/NYN/NYN201605190.shtml",39494,"Venue: Citi Field",2016,0,1,"May",19,"Mets",5,"05/19/2016"
"41. May 20, NYM (23-18) beat MIL, 3-2","/boxes/NYN/NYN201605200.shtml",36239,"Venue: Citi Field",2016,1,0,"May",20,"Mets",5,"05/20/2016"
"42. May 21, NYM (24-18) beat MIL, 5-4","/boxes/NYN/NYN201605210.shtml",39688,"Venue: Citi Field",2016,1,0,"May",21,"Mets",5,"05/21/2016"
"43. May 22, NYM (25-18) beat MIL, 3-1","/boxes/NYN/NYN201605220.shtml",40173,"Venue: Citi Field",2016,1,0,"May",22,"Mets",5,"05/22/2016"
"47. May 27, NYM (28-19) beat LAD, 6-5","/boxes/NYN/NYN201605270.shtml",43462,"Venue: Citi Field",2016,1,0,"May",27,"Mets",5,"05/27/2016"
"48. May 28, NYM (28-20) lost to LAD, 1-9","/boxes/NYN/NYN201605280.shtml",42227,"Venue: Citi Field",2016,0,1,"May",28,"Mets",5,"05/28/2016"
"49. May 29, NYM (28-21) lost to LAD, 2-4","/boxes/NYN/NYN201605290.shtml",42287,"Venue: Citi Field",2016,0,1,"May",29,"Mets",5,"05/29/2016"
"50. May 30, NYM (29-21) beat CHW, 1-0","/boxes/NYN/NYN201605300.shtml",38339,"Venue: Citi Field",2016,1,0,"May",30,"Mets",5,"05/30/2016"
"51. May 31, NYM (29-22) lost to CHW, 4-6","/boxes/NYN/NYN201605310.shtml",32781,"Venue: Citi Field",2016,0,1,"May",31,"Mets",5,"05/31/2016"
"52. Jun 1, NYM (29-23) lost to CHW, 1-2","/boxes/NYN/NYN201606010.shtml",34160,"Venue: Citi Field",2016,0,1,"Jun",1,"Mets",6,"06/01/2016"
"63. Jun 14, NYM (34-29) lost to PIT, 0-4","/boxes/NYN/NYN201606140.shtml",35124,"Venue: Citi Field",2016,0,1,"Jun",14,"Mets",6,"06/14/2016"
"64. Jun 15, NYM (35-29) beat PIT, 11-2","/boxes/NYN/NYN201606150.shtml",32117,"Venue: Citi Field",2016,1,0,"Jun",15,"Mets",6,"06/15/2016"
"65. Jun 16, NYM (36-29) beat PIT, 6-4","/boxes/NYN/NYN201606160.shtml",33052,"Venue: Citi Field",2016,1,0,"Jun",16,"Mets",6,"06/16/2016"
"66. Jun 17, NYM (36-30) lost to ATL, 1-5","/boxes/NYN/NYN201606170.shtml",40148,"Venue: Citi Field",2016,0,1,"Jun",17,"Mets",6,"06/17/2016"
"67. Jun 18, NYM (36-31) lost to ATL, 3-4","/boxes/NYN/NYN201606180.shtml",32134,"Venue: Citi Field",2016,0,1,"Jun",18,"Mets",6,"06/18/2016"
"68. Jun 19, NYM (36-32) lost to ATL, 0-6","/boxes/NYN/NYN201606190.shtml",41576,"Venue: Citi Field",2016,0,1,"Jun",19,"Mets",6,"06/19/2016"
"69. Jun 21, NYM (37-32) beat KCR, 2-1","/boxes/NYN/NYN201606210.shtml",40122,"Venue: Citi Field",2016,1,0,"Jun",21,"Mets",6,"06/21/2016"
"70. Jun 22, NYM (38-32) beat KCR, 4-3","/boxes/NYN/NYN201606220.shtml",35185,"Venue: Citi Field",2016,1,0,"Jun",22,"Mets",6,"06/22/2016"
"78. Jun 30, NYM (41-37) beat CHC, 4-3","/boxes/NYN/NYN201606300.shtml",40122,"Venue: Citi Field",2016,1,0,"Jun",30,"Mets",6,"06/30/2016"
"79. Jul 1, NYM (42-37) beat CHC, 10-2","/boxes/NYN/NYN201607010.shtml",34294,"Venue: Citi Field",2016,1,0,"Jul",1,"Mets",7,"07/01/2016"
"80. Jul 2, NYM (43-37) beat CHC, 4-3","/boxes/NYN/NYN201607020.shtml",41151,"Venue: Citi Field",2016,1,0,"Jul",2,"Mets",7,"07/02/2016"
"81. Jul 3, NYM (44-37) beat CHC, 14-3","/boxes/NYN/NYN201607030.shtml",36137,"Venue: Citi Field",2016,1,0,"Jul",3,"Mets",7,"07/03/2016"
"82. Jul 4, NYM (45-37) beat MIA, 8-6","/boxes/NYN/NYN201607040.shtml",30424,"Venue: Citi Field",2016,1,0,"Jul",4,"Mets",7,"07/04/2016"
"83. Jul 5, NYM (45-38) lost to MIA, 2-5","/boxes/NYN/NYN201607050.shtml",29477,"Venue: Citi Field",2016,0,1,"Jul",5,"Mets",7,"07/05/2016"
"84. Jul 6, NYM (46-38) beat MIA, 4-2","/boxes/NYN/NYN201607060.shtml",26191,"Venue: Citi Field",2016,1,0,"Jul",6,"Mets",7,"07/06/2016"
"85. Jul 7, NYM (47-38) beat WSN, 9-7","/boxes/NYN/NYN201607070.shtml",37569,"Venue: Citi Field",2016,1,0,"Jul",7,"Mets",7,"07/07/2016"
"86. Jul 8, NYM (47-39) lost to WSN, 1-3","/boxes/NYN/NYN201607080.shtml",35030,"Venue: Citi Field",2016,0,1,"Jul",8,"Mets",7,"07/08/2016"
"87. Jul 9, NYM (47-40) lost to WSN, 1-6","/boxes/NYN/NYN201607090.shtml",36953,"Venue: Citi Field",2016,0,1,"Jul",9,"Mets",7,"07/09/2016"
"88. Jul 10, NYM (47-41) lost to WSN, 2-3","/boxes/NYN/NYN201607100.shtml",35778,"Venue: Citi Field",2016,0,1,"Jul",10,"Mets",7,"07/10/2016"
"99. Jul 26, NYM (53-46) beat STL, 3-1","/boxes/NYN/NYN201607262.shtml",37116,"Venue: Citi Field",2016,1,0,"Jul",26,"Mets",7,"07/26/2016"
"100. Jul 27, NYM (53-47) lost to STL, 4-5","/boxes/NYN/NYN201607270.shtml",37851,"Venue: Citi Field",2016,0,1,"Jul",27,"Mets",7,"07/27/2016"
"101. Jul 28, NYM (53-48) lost to COL, 1-2","/boxes/NYN/NYN201607280.shtml",38292,"Venue: Citi Field",2016,0,1,"Jul",28,"Mets",7,"07/28/2016"
"102. Jul 29, NYM (53-49) lost to COL, 1-6","/boxes/NYN/NYN201607290.shtml",40035,"Venue: Citi Field",2016,0,1,"Jul",29,"Mets",7,"07/29/2016"
"103. Jul 30, NYM (53-50) lost to COL, 2-7","/boxes/NYN/NYN201607300.shtml",42207,"Venue: Citi Field",2016,0,1,"Jul",30,"Mets",7,"07/30/2016"
"104. Jul 31, NYM (54-50) beat COL, 6-4","/boxes/NYN/NYN201607310.shtml",36279,"Venue: Citi Field",2016,1,0,"Jul",31,"Mets",7,"07/31/2016"
"105. Aug 1, NYM (54-51) lost to NYY, 5-6","/boxes/NYN/NYN201608010.shtml",42125,"Venue: Citi Field",2016,0,1,"Aug",1,"Mets",8,"08/01/2016"
"106. Aug 2, NYM (55-51) beat NYY, 7-1","/boxes/NYN/NYN201608020.shtml",42819,"Venue: Citi Field",2016,1,0,"Aug",2,"Mets",8,"08/02/2016"
"112. Aug 9, NYM (57-55) lost to ARI, 3-5","/boxes/NYN/NYN201608090.shtml",31884,"Venue: Citi Field",2016,0,1,"Aug",9,"Mets",8,"08/09/2016"
"113. Aug 10, NYM (57-56) lost to ARI, 2-3","/boxes/NYN/NYN201608100.shtml",31277,"Venue: Citi Field",2016,0,1,"Aug",10,"Mets",8,"08/10/2016"
"114. Aug 11, NYM (57-57) lost to ARI, 0-9","/boxes/NYN/NYN201608110.shtml",39271,"Venue: Citi Field",2016,0,1,"Aug",11,"Mets",8,"08/11/2016"
"115. Aug 12, NYM (57-58) lost to SDP, 6-8","/boxes/NYN/NYN201608120.shtml",24422,"Venue: Citi Field",2016,0,1,"Aug",12,"Mets",8,"08/12/2016"
"116. Aug 13, NYM (58-58) beat SDP, 3-2","/boxes/NYN/NYN201608130.shtml",36854,"Venue: Citi Field",2016,1,0,"Aug",13,"Mets",8,"08/13/2016"
"117. Aug 14, NYM (59-58) beat SDP, 5-1","/boxes/NYN/NYN201608140.shtml",26612,"Venue: Citi Field",2016,1,0,"Aug",14,"Mets",8,"08/14/2016"
"128. Aug 26, NYM (65-63) beat PHI, 9-4","/boxes/NYN/NYN201608260.shtml",31111,"Venue: Citi Field",2016,1,0,"Aug",26,"Mets",8,"08/26/2016"
"129. Aug 27, NYM (66-63) beat PHI, 12-1","/boxes/NYN/NYN201608270.shtml",35832,"Venue: Citi Field",2016,1,0,"Aug",27,"Mets",8,"08/27/2016"
"130. Aug 28, NYM (66-64) lost to PHI, 1-5","/boxes/NYN/NYN201608280.shtml",32033,"Venue: Citi Field",2016,0,1,"Aug",28,"Mets",8,"08/28/2016"
"131. Aug 29, NYM (67-64) beat MIA, 2-1","/boxes/NYN/NYN201608290.shtml",32188,"Venue: Citi Field",2016,1,0,"Aug",29,"Mets",8,"08/29/2016"
"132. Aug 30, NYM (68-64) beat MIA, 7-4","/boxes/NYN/NYN201608300.shtml",32634,"Venue: Citi Field",2016,1,0,"Aug",30,"Mets",8,"08/30/2016"
"133. Aug 31, NYM (69-64) beat MIA, 5-2","/boxes/NYN/NYN201608310.shtml",33471,"Venue: Citi Field",2016,1,0,"Aug",31,"Mets",8,"08/31/2016"
"134. Sep 1, NYM (69-65) lost to MIA, 4-6","/boxes/NYN/NYN201609010.shtml",29330,"Venue: Citi Field",2016,0,1,"Sep",1,"Mets",9,"09/01/2016"
"135. Sep 2, NYM (69-66) lost to WSN, 1-4","/boxes/NYN/NYN201609020.shtml",32040,"Venue: Citi Field",2016,0,1,"Sep",2,"Mets",9,"09/02/2016"
"136. Sep 3, NYM (70-66) beat WSN, 3-1","/boxes/NYN/NYN201609030.shtml",36118,"Venue: Citi Field",2016,1,0,"Sep",3,"Mets",9,"09/03/2016"
"137. Sep 4, NYM (71-66) beat WSN, 5-1","/boxes/NYN/NYN201609040.shtml",30257,"Venue: Citi Field",2016,1,0,"Sep",4,"Mets",9,"09/04/2016"
"147. Sep 16, NYM (78-69) beat MIN, 3-0","/boxes/NYN/NYN201609160.shtml",33338,"Venue: Citi Field",2016,1,0,"Sep",16,"Mets",9,"09/16/2016"
"148. Sep 17, NYM (79-69) beat MIN, 3-2","/boxes/NYN/NYN201609170.shtml",36941,"Venue: Citi Field",2016,1,0,"Sep",17,"Mets",9,"09/17/2016"
"149. Sep 18, NYM (80-69) beat MIN, 3-2","/boxes/NYN/NYN201609180.shtml",28926,"Venue: Citi Field",2016,1,0,"Sep",18,"Mets",9,"09/18/2016"
"150. Sep 19, NYM (80-70) lost to ATL, 3-7","/boxes/NYN/NYN201609190.shtml",29665,"Venue: Citi Field",2016,0,1,"Sep",19,"Mets",9,"09/19/2016"
"151. Sep 20, NYM (80-71) lost to ATL, 4-5","/boxes/NYN/NYN201609200.shtml",30761,"Venue: Citi Field",2016,0,1,"Sep",20,"Mets",9,"09/20/2016"
"152. Sep 21, NYM (80-72) lost to ATL, 3-4","/boxes/NYN/NYN201609210.shtml",32187,"Venue: Citi Field",2016,0,1,"Sep",21,"Mets",9,"09/21/2016"
"153. Sep 22, NYM (81-72) beat PHI, 9-8","/boxes/NYN/NYN201609220.shtml",35759,"Venue: Citi Field",2016,1,0,"Sep",22,"Mets",9,"09/22/2016"
