500, KIDNAPPING, Mets, 0.000000, 0.000000, -99999.000000
500, ASSAULT 3 & RELATED OFFENSES, Yankees, 0.369597, 1.181711, 0.000000
500, ASSAULT 3 & RELATED OFFENSES, Mets, 0.014062, 1.209819, 0.000050
500, OTHER STATE LAWS (NON PENAL LAW), Yankees, 0.000000, 0.000000, -99999.000000
500, OTHER STATE LAWS (NON PENAL LAW), Mets, 0.000000, 0.000000, -99999.000000
500, LOITERING/DEVIATE SEX, Yankees, 0.000000, 0.000000, -99999.000000
500, LOITERING/DEVIATE SEX, Mets, 0.000000, 0.000000, -99999.000000
500, THEFT OF SERVICES, Yankees, 0.006297, 0.993703, 0.000059
500, THEFT OF SERVICES, Mets, 0.000000, 0.000000, -99999.000000
500, OTHER STATE LAWS (NON PENAL LA, Yankees, 0.024264, 1.428117, 0.000091
500, OTHER STATE LAWS (NON PENAL LA, Mets, 0.000000, 1.250000, 1.000000
500, PETIT LARCENY, Yankees, 0.330566, 1.179276, 0.000000
500, PETIT LARCENY, Mets, 0.031290, 1.267140, 0.000000
500, OFF. AGNST PUB ORD SENSBLTY &, Yankees, 0.148881, 1.088188, 0.000000
500, OFF. AGNST PUB ORD SENSBLTY &, Mets, 0.003929, 0.996071, 0.001521
500, UNDER THE INFLUENCE OF DRUGS, Yankees, 0.000000, 0.000000, -99999.000000
500, UNDER THE INFLUENCE OF DRUGS, Mets, 0.000000, 0.000000, -99999.000000
500, ADMINISTRATIVE CODES, Yankees, 0.000000, 0.000000, -99999.000000
500, ADMINISTRATIVE CODES, Mets, 0.000000, 0.000000, -99999.000000
500, ESCAPE 3, Yankees, -99999.000000, -99999.000000, -99999.000000
500, ESCAPE 3, Mets, 0.000000, 0.000000, -99999.000000
500, OFFENSES RELATED TO CHILDREN, Yankees, 0.008232, 0.991768, 0.001021
500, OFFENSES RELATED TO CHILDREN, Mets, 0.000000, 0.000000, -99999.000000
500, PETIT LARCENY OF MOTOR VEHICLE, Yankees, 0.000391, 0.999609, 0.317405
500, PETIT LARCENY OF MOTOR VEHICLE, Mets, 0.000000, 0.000000, -99999.000000
500, DISRUPTION OF A RELIGIOUS SERV, Yankees, 0.000000, 0.000000, -99999.000000
500, DISRUPTION OF A RELIGIOUS SERV, Mets, 0.000000, 0.000000, -99999.000000
500, PROSTITUTION & RELATED OFFENSES, Yankees, 0.000000, 0.000000, -99999.000000
500, PROSTITUTION & RELATED OFFENSES, Mets, 0.000000, 0.000000, -99999.000000
500, OFFENSES AGAINST PUBLIC ADMINI, Yankees, 0.134773, 1.155683, 0.000000
500, OFFENSES AGAINST PUBLIC ADMINI, Mets, 0.000786, 0.999214, 0.156526
500, FRAUDULENT ACCOSTING, Yankees, -99999.000000, -99999.000000, -99999.000000
500, FRAUDULENT ACCOSTING, Mets, 0.000000, 1.000000, nan
500, AGRICULTURE & MRKTS LAW-UNCLASSIFIED, Yankees, 0.000000, 1.000000, nan
500, AGRICULTURE & MRKTS LAW-UNCLASSIFIED, Mets, 0.000000, 0.000000, -99999.000000
500, KIDNAPPING AND RELATED OFFENSES, Yankees, 0.000000, 0.000000, -99999.000000
500, KIDNAPPING AND RELATED OFFENSES, Mets, 0.000000, 0.000000, -99999.000000
500, LOITERING, Yankees, 0.000000, 0.000000, -99999.000000
500, LOITERING, Mets, 0.000000, 0.000000, -99999.000000
500, DISORDERLY CONDUCT, Yankees, 0.000783, 1.499217, 0.205877
500, DISORDERLY CONDUCT, Mets, 0.000000, 0.000000, -99999.000000
500, KIDNAPPING & RELATED OFFENSES, Yankees, 0.000783, 1.332550, 0.220558
500, KIDNAPPING & RELATED OFFENSES, Mets, 0.000000, 0.000000, -99999.000000
500, CHILD ABANDONMENT/NON SUPPORT, Yankees, 0.000000, 1.000000, nan
500, CHILD ABANDONMENT/NON SUPPORT, Mets, 0.000000, 0.000000, -99999.000000
500, OFFENSES AGAINST MARRIAGE UNCL, Yankees, 0.000000, 0.000000, -99999.000000
500, OFFENSES AGAINST MARRIAGE UNCL, Mets, 0.000000, 0.000000, -99999.000000
500, MISCELLANEOUS PENAL LAW, Yankees, 0.060384, 1.034855, 0.000000
500, MISCELLANEOUS PENAL LAW, Mets, 0.002366, 1.097634, 0.031027
500, MURDER & NON-NEGL. MANSLAUGHTER, Yankees, 0.000784, 0.999216, 0.156933
500, MURDER & NON-NEGL. MANSLAUGHTER, Mets, 0.000000, 1.000000, nan
500, JOSTLING, Yankees, 0.000000, 1.000000, nan
500, JOSTLING, Mets, 0.000000, 2.000000, nan
500, ADMINISTRATIVE CODE, Yankees, 0.010651, 1.798873, 0.048171
500, ADMINISTRATIVE CODE, Mets, 0.001179, 1.165487, 0.164048
500, LOITERING/GAMBLING (CARDS, DIC, Yankees, 0.000000, 0.000000, -99999.000000
500, LOITERING/GAMBLING (CARDS, DIC, Mets, 0.000000, 0.000000, -99999.000000
500, POSSESSION OF STOLEN PROPERTY, Yankees, 0.024662, 1.094386, 0.000000
500, POSSESSION OF STOLEN PROPERTY, Mets, 0.000784, 0.999216, 0.156933
500, ENDAN WELFARE INCOMP, Yankees, 0.000000, 0.000000, -99999.000000
500, ENDAN WELFARE INCOMP, Mets, 0.000000, 0.000000, -99999.000000
500, OTHER OFFENSES RELATED TO THEF, Yankees, 0.004322, 1.177496, 0.001919
500, OTHER OFFENSES RELATED TO THEF, Mets, 0.001175, 0.998825, 0.083204
500, RAPE, Yankees, 0.000000, 0.000000, -99999.000000
500, RAPE, Mets, 0.000000, 0.000000, -99999.000000
500, CRIMINAL MISCHIEF & RELATED OF, Yankees, 0.243037, 1.093327, 0.000000
500, CRIMINAL MISCHIEF & RELATED OF, Mets, 0.025332, 1.119596, 0.000000
500, VEHICLE AND TRAFFIC LAWS, Yankees, 0.018298, 1.124560, 0.000000
500, VEHICLE AND TRAFFIC LAWS, Mets, 0.003143, 1.178675, 0.018754
500, THEFT-FRAUD, Yankees, 0.022178, 1.074596, 0.000000
500, THEFT-FRAUD, Mets, 0.000783, 1.999217, 0.157340
500, NYS LAWS-UNCLASSIFIED FELONY, Yankees, 0.001175, 0.998825, 0.083144
500, NYS LAWS-UNCLASSIFIED FELONY, Mets, 0.000000, 0.000000, -99999.000000
500, OFFENSES AGAINST PUBLIC SAFETY, Yankees, 0.000785, 0.999215, 0.156689
